timestamp,x,y,z,qx,qy,qz,qw,num_tags
1758678972.5858462,0.055076925661694046,0.052402129084170676,-0.5016465122252833,0.07122478981526129,-0.23964593990255045,0.01422629696815078,-0.968139693060133,4
1758678972.7115626,0.05023975674882522,0.04574799564573644,-0.50104702148256,0.06491660173398521,-0.2353973703004314,0.015307015905637072,-0.9696079662105799,4
1758678972.8403418,0.0563915420270439,0.05335318411231771,-0.5011732135587988,-0.07211108935160876,0.24080797760550543,-0.013926830105195945,0.9677900351405219,4
1758678972.9524577,0.05526446497804628,0.05154364510931894,-0.501925700200749,0.07039014227823162,-0.23984187577914684,0.014577803761391787,-0.9681469878744058,4
1758678973.0798843,0.055675584792850286,0.051622617726783754,-0.5019882309016637,-0.07047200310728477,0.24021491165828035,-0.01460750707064821,0.9680480947412854,4
1758678973.192031,0.055564501566950794,0.05187822246912392,-0.5020333883174957,0.0707253398362473,-0.24011128654467384,0.014467411638590355,-0.9680574313435064,4
1758678973.320649,0.05527404972390264,0.0514777600142832,-0.5019920483332846,0.07034743796138056,-0.23985395126003906,0.014570065889227319,-0.9681472167068398,4
1758678973.4326353,0.05632290432103418,0.05187597533243047,-0.5022319032957295,0.07070578326545937,-0.24080860426717154,0.014730741552565806,-0.9678816630027794,4
1758678973.560192,0.05566634720515152,0.051318740644558984,-0.5021515583967109,-0.07016477949984734,0.24023357699602843,-0.01475864118173721,0.9680634869221646,4
1758678973.672462,0.056418401663748785,0.05064816033023604,-0.5023423704433102,-0.06956923696699857,0.2409840732958901,-0.015007149005180041,0.9679161033706835,4
1758678973.8001,0.05556840094276242,0.05115688462930558,-0.5018975160295842,0.06999721800510576,-0.24011042293484264,0.014807445364077527,-0.9681054249571103,4
1758678973.9132724,0.05553262753357606,0.05257432635424376,-0.5013183233585412,-0.07133525573577226,0.2400118889698506,-0.014261541262250006,0.9680403828782458,4
1758678974.0399191,0.05600440793271499,0.05236729046708163,-0.5013368723753726,0.07114011016755828,-0.24043160313013057,0.014330429210240461,-0.9679495688000865,4
1758678974.1522138,0.05643781165405573,0.05215247713083652,-0.5012127056474707,0.07090786219021646,-0.24086792653834332,0.014397843755415958,-0.9678571274418176,4
1758678974.2801363,0.056462083087893494,0.05256925704841903,-0.5011112067510004,-0.07129964179765143,0.24088076600435593,-0.014251401010935423,0.9678273168380331,4
1758678974.3944802,0.05679472524103042,0.05378886820436194,-0.5007010246960103,-0.07243683317624061,0.24112643821899504,-0.013832172538750928,0.9676877683396005,4
1758678974.5204246,0.06590328602194215,-0.02261046885590505,-0.49494055027594464,-0.0023167232066855156,0.2500337742488489,-0.03993400886779388,0.9674104710329561,4
1758678974.6332972,0.06585075102337129,-0.022365045097845357,-0.49499476411561544,-0.002547286190543394,0.24998536806491256,-0.0398408209234896,0.9674262432220122,4
1758678974.7606199,0.05621283828214289,0.0571894847342052,-0.499100248539125,-0.07575285307368852,0.24037653524019198,-0.012434905301398168,0.9676393954812205,4
1758678974.8725336,0.056562082281982784,0.05638462138958416,-0.4996254602340611,0.07494419839912805,-0.24074303852675583,0.012744197972019948,-0.9676072250377562,4
1758678975.000359,0.05773518874018116,0.05785891548703843,-0.49903189407958437,-0.07645877437618098,0.2417805599453844,-0.012401216726681387,0.967234421677127,4
1758678975.1126606,0.05655727750075849,0.057747505638769306,-0.4988969789522597,-0.07630849939736091,0.2406197754689271,-0.012346287926942466,0.9675364105538518,4
1758678975.2407002,0.05661314747536105,0.057363549303940664,-0.4991884595567593,0.07592917842263941,-0.24071759578342478,0.012524298536747818,-0.9675396327233696,4
1758678975.3524435,0.06561870933170208,-0.02292426051247401,-0.4948649195289748,-0.002014584445521023,0.2497418554220362,-0.04002699665231071,0.9674827061187534,4
1758678975.4808881,0.06574720506558568,-0.022552548579811045,-0.494924559080172,0.002382344496910139,-0.24986409976330093,0.03994139043618228,-0.9674538445911502,4
1758678975.5925128,0.06612488819705678,-0.02237176574560324,-0.49491150628857616,-0.002563854456937624,0.2502082386985012,-0.03994732443908514,0.9673641895418064,4
1758678975.7201042,0.05636032793797949,0.05352811941922521,-0.5007271918751313,-0.07221023301893752,0.24066995203103192,-0.01391629220604353,0.9678171279988627,4
1758678975.832402,0.05590287447506791,0.05286290601411552,-0.5008159422705821,0.07157705659862382,-0.24026947954875,0.014075936484365696,-0.9679613474608053,4
1758678975.9598396,0.05637824973455714,0.053328229436441006,-0.5007598069973556,0.07201181670895683,-0.24068857124099985,0.013961946202243124,-0.967826623929352,4
1758678976.071963,0.05573860764921573,0.052390474238426306,-0.5008766596403829,-0.07115962291859279,0.240123637310949,-0.014210853338276846,0.9680263418513163,4
1758678976.200157,0.06547617564724449,-0.02256919742252521,-0.49499557752240775,0.0023790461393702555,-0.249593084566059,0.03996288621190305,-0.9675229196261357,4
