timestamp,scenario,frame_mean,tag_count,x,y,z,qx,qy,qz,qw
1758592529.7249827,low_light,127.33487196180556,3,0.23604055091692153,0.171808212908985,-0.25526714792777705,-0.16346080230503846,0.4327289887952679,0.04838013691642093,0.8852601599066608
1758592529.7865012,low_light,127.31519097222223,3,0.23605827025857104,0.17188903092110638,-0.25526591955316325,-0.1635971032654355,0.4327472805841138,0.04846337784142661,0.8852214863854198
1758592529.8578608,low_light,127.32132378472222,3,0.23613812303564788,0.17185615857018757,-0.25529135753764315,-0.16345214135301442,0.43289266138702154,0.04823337971986489,0.8851897436624392
1758592529.9378445,low_light,127.33187934027778,3,0.23601655413167,0.17196565692206423,-0.2553645080218813,-0.1636262988639353,0.432623351432874,0.04832662700131764,0.8852841392670232
1758592529.9857535,low_light,127.31421657986111,3,0.23617439248894775,0.17167268815674777,-0.25537614717988366,-0.16322896847607193,0.43291846353938823,0.04826158056403462,0.8852167687173547
1758592530.066,low_light,127.30086263020833,3,0.23603569284678247,0.1719436389623489,-0.2554594253470561,-0.16364879390142031,0.4325689066065954,0.04833613626062715,0.8853060664104699
1758592530.1245158,low_light,127.30671657986112,3,0.2360119443955587,0.17192854448579,-0.25552526192120606,-0.16370886560976466,0.4324848972464512,0.04843187334896603,0.8853307713043754
1758592530.1783113,low_light,127.2877463107639,3,0.23626292487354694,0.17169361878173298,-0.2555303196283852,-0.16311445916857154,0.43301318717879456,0.04797919413654667,0.885206896645871
1758592530.255836,low_light,127.29678385416666,3,0.2363341850901204,0.17180888199777833,-0.255593905365102,-0.16340283625065233,0.4330528942820806,0.04819176536852923,0.8851227359015361
1758592530.3351357,low_light,127.27269856770833,3,0.2362535258218005,0.17186424606275505,-0.25552864074368853,0.1635361146150074,-0.4329997132338421,-0.0482118237825977,-0.8851230465893388
1758592530.3856804,low_light,127.27251519097223,3,0.23626737539918227,0.17188221889605867,-0.25556543963087397,0.16352114230835268,-0.4329684275544613,-0.04803933699476035,-0.8851504950347667
1758592530.466305,low_light,127.31822048611112,3,0.23624261709028752,0.17193593531001752,-0.2556311046424153,0.16351272157050437,-0.43289190276415757,-0.048024380961660486,-0.8851902898468126
1758592530.5158832,low_light,127.29778428819445,3,0.23592089799105795,0.17189061908588985,-0.2555722242984792,0.16369367831667928,-0.432345579783008,-0.04832613372136211,-0.8854074000824678
1758592530.5770178,low_light,127.30838107638888,3,0.2363330864012854,0.1715983643191925,-0.25585274143364284,-0.16288333918995504,0.43285721344992645,0.048126580405290546,0.8853177298784811
1758592530.6562665,low_light,127.29348741319444,3,0.23619907346749755,0.17169017718476387,-0.25563514939735005,0.1631030522862738,-0.4328032161970523,-0.048078323172020945,-0.8853063002291106
1758592530.7350397,low_light,127.26526041666666,3,0.23628760610553776,0.17161628710098345,-0.2557082425406004,0.16304546342016776,-0.4328729317966393,-0.04789761034361543,-0.8852926186856278
1758592530.787959,low_light,127.23754557291667,3,0.23586905888997012,0.17177111871195763,-0.25534485852473854,-0.16336660130180913,0.4325187004377474,0.04815768214668417,0.8853924355905672
1758592530.8640053,low_light,127.25841362847223,3,0.23612896693183116,0.17155404557606654,-0.25534587395281094,0.1627982457574868,-0.4328850373763693,-0.04769010754482622,-0.8853433962233567
1758592530.9145453,low_light,127.23337565104167,3,0.23576909313836705,0.1710516719130565,-0.25534708176736337,-0.16208324184644018,0.4324160122419368,0.04754636618134308,0.885711441798219
1758592530.9770162,low_light,127.23604926215278,3,0.23613989742875421,0.1716783480903988,-0.25544548170148734,0.1628563460447216,-0.43287805480414376,-0.0476748221257627,-0.8853369480357294
1758592531.0562365,low_light,127.23611653645834,3,0.2358233271599107,0.17197389092985116,-0.25614525542888583,-0.16359786371264007,0.43180588289212385,0.04851665801083702,0.8856780184603621
1758592531.135905,low_light,127.21364691840277,3,0.23557558850239832,0.17160055843932343,-0.25585838491739676,0.16275069454925828,-0.4317964117808475,-0.047937543176714434,-0.88587022873054
1758592531.186403,low_light,127.23478298611111,3,0.23548150057177267,0.17160144467849325,-0.2558200192070486,0.16292127193768552,-0.43169727923864465,-0.04800673905536351,-0.8858834411215893
1758592531.2649758,low_light,127.24342230902778,3,0.23548118066353554,0.1717616968543346,-0.25573185257379527,0.16335523178174058,-0.4316988210226461,-0.04834971413094929,-0.8857841166563365
1758592531.3157074,low_light,127.24397026909722,3,0.23594309535481037,0.17090506331261826,-0.2566379086314877,0.16230277791208306,-0.43175285630611027,-0.04795778576841406,-0.885972533512031
1758592531.3765893,low_light,127.29154513888889,3,0.2363406380871855,0.1710253972601888,-0.25778398084082904,0.16243301570067437,-0.4314585732304296,-0.04780679127886654,-0.8861001781423843
1758592531.4567573,low_light,127.48680230034722,3,0.23558153752926816,0.17088809103618943,-0.25667586445276597,0.16048763869518518,-0.4299956669891041,-0.04504016283104373,-0.8873098826953256
1758592531.5346613,low_light,127.7397580295139,3,0.23883647668046173,0.17083002083585486,-0.26062718383754907,-0.1605254553891387,0.43519126415545084,0.044723140244692886,0.884782449250404
1758592531.5893369,low_light,127.8676877170139,3,0.23865384509725662,0.16995243490474268,-0.2629066835129286,0.16134283236331878,-0.43335213028877106,-0.04438096864724531,-0.8855533587769276
1758592531.647853,low_light,128.55993923611112,3,0.23453225335665398,0.172962884846518,-0.258695439607999,-0.15720754773499337,0.4407804273661776,0.04882122921163106,0.8823915737156068
1758592531.7128494,low_light,128.67009657118055,3,0.23363013436056682,0.17459265736753182,-0.26236127190263137,-0.15974561492679354,0.4390943555730069,0.052884889562570994,0.8825421654921315
1758592531.7779355,low_light,128.1426291232639,3,0.23565073638178494,0.17374187511616027,-0.2580555555331446,-0.16723526806601458,0.441761863659206,0.04077239044314826,0.880463760247283
1758592531.8541741,low_light,129.17569227430556,1,0.02116215484573647,0.06039441701772738,-0.3447007806157177,0.23132040888991062,0.1930735633947317,-0.08928130191750257,-0.9493378306361657
1758592531.9338026,low_light,129.3380881076389,3,0.23234118371750534,0.17571379097520204,-0.261273920817603,-0.1674432199627019,0.45678001887833586,0.049629394513818266,0.8722681386146242
1758592531.9911587,low_light,129.39567708333334,3,0.2323035635388492,0.17594056047353934,-0.259393748534145,0.1691023315278947,-0.4616569106281627,-0.04726020279775928,-0.8695077754526438
1758592532.047516,low_light,129.70065538194444,3,0.23137809262528233,0.1788865942994957,-0.25904509928206765,-0.17417324622503128,0.46921436639991765,0.044247057305146414,0.86460612800465
1758592532.1241956,low_light,130.02543619791666,1,0.017802969744575875,0.06200134802060717,-0.34106516785612995,-0.23524662102147337,-0.1690849955979672,0.09577404764190049,0.9523112009001583
1758592532.6548836,low_light,134.38358723958333,3,0.09011057521061006,0.13397793393381538,-0.16523097011576934,0.2167231724243225,0.0800463154499681,-0.13594428871715022,-0.9634016837656089
1758592532.7343354,low_light,134.26234483506946,3,0.2113967673817472,0.1300986670333689,-0.16939842357735344,0.2242145293113245,-0.16733313063828337,-0.09025808203779845,-0.9558142847140075
1758592532.7773302,low_light,134.28630208333334,3,-0.0558881983142388,0.09521628049236841,-0.2596107367794793,-0.20373955457935078,0.0936625991291602,0.07407151016660132,0.9717154536209751
1758592532.8458385,low_light,134.40871419270835,2,0.10843336541811759,0.06850993484938978,-0.32531042301095114,0.2754397448652969,-0.1490933803644059,-0.0726878061635804,-0.9469005194397034
1758592532.9121816,low_light,134.33203559027777,2,0.09992190462467475,0.081973479174318,-0.3335943771312081,-0.28677203891261316,0.14782915446475886,0.08988646916354395,0.9422466563747779
1758592532.9752886,low_light,134.1059450954861,3,-0.17002663750702043,0.10974065411176719,-0.25659753915543937,0.21310169065717724,0.03527685167501493,-0.10221591794970189,-0.9710278674130067
1758592533.0530097,low_light,134.14095269097223,2,0.11282148875609671,0.07265968626732186,-0.32095063029365567,0.28646073220626017,-0.1792237025117912,-0.07500306605135248,-0.9381863639196186
1758592533.1318715,low_light,134.16921766493056,2,-0.04578952070053012,0.09994286324662788,-0.3189493732769521,0.31503718961457167,0.025448582302804557,-0.11970595079102722,-0.9411558979062641
1758592533.202036,low_light,134.11287760416667,3,0.2737365677334999,0.15384569096720063,-0.17713202601929154,0.20784869303387735,-0.1798554287490539,-0.13869189936663626,-0.9514281384338373
1758592533.2460642,low_light,134.141650390625,2,0.11206095899123028,0.07096481405149868,-0.3184186186180945,0.2838674134057159,-0.1957532097234257,-0.07924956316607591,-0.9353178493043478
1758592533.323882,low_light,134.26826497395834,2,0.08413063607556308,-0.07868163604422977,-0.3179790942739623,-0.08082419075797996,0.18696298460547023,-0.006194517504211048,0.9790168132001731
1758592533.3743513,low_light,134.09291015625,2,0.10756916360947782,0.07287096271639434,-0.3291110115694807,-0.275299566657302,0.1953806814339889,0.10293868271930598,0.9356495954793682
1758592533.4540813,low_light,134.1740896267361,3,0.2767706566234422,0.15506710295470588,-0.17105814734942196,0.21329740711933667,-0.17967445861931242,-0.13302687101816094,-0.9510652746384672
1758592533.5352075,low_light,134.189638671875,3,0.18612658262480145,0.1757449293784116,-0.16618348835505972,0.23452141381171782,-0.009459773829601281,-0.17117135228002336,-0.9568754293540376
1758592533.5886092,low_light,134.2433279079861,3,0.2839924771859749,0.15281795863939224,-0.16692617284288946,0.21125486615390107,-0.2023283203059233,-0.12790487133943898,-0.9476681783283235
1758592533.6467545,low_light,134.26116427951388,3,0.26954479481870214,0.05262649571660677,-0.16632308486871653,0.05314002801957265,-0.1938660072397489,-0.013434954688893663,-0.9794955899091655
1758592533.7114813,low_light,134.23465494791665,3,0.18687962246923487,0.1740821828758278,-0.165748991217872,0.23220340326775257,-0.008725757493915243,-0.17073809669756246,-0.9575249046385815
1758592533.773096,low_light,134.2030718315972,3,0.23374861089306478,0.16470210035384847,-0.18166343946427668,0.22441340689389522,-0.10453675112212946,-0.1490880330843519,-0.9573314205969344
1758592533.8543959,low_light,134.2536566840278,3,0.18782440010313542,0.17348770617014617,-0.16581868194937205,-0.23246107955582157,0.009496836675530251,0.16968674433414516,0.9576419296282814
1758592533.9332676,low_light,134.25193467881945,3,0.18764228091745738,0.17382758554423003,-0.1654984619646124,0.23290634702111607,-0.009129599145659029,-0.17009593160696368,-0.9574647032593306
1758592533.977245,low_light,134.24222113715277,3,0.18605204167301156,0.17654881483462512,-0.1656164488094266,-0.23535904544720784,0.007820157290053364,0.17064541120251997,0.9567785054555004
1758592534.045928,low_light,134.27986436631946,3,0.2623213554986141,0.1589086398319405,-0.178355726236033,-0.21833000620429016,0.15913911151942783,0.1369612979417906,0.9530206474372638
1758592534.127989,low_light,134.25965277777777,3,0.2755271297755177,0.15487122300978284,-0.17270348765526944,0.21348749578974208,-0.18451526526197515,-0.13136885064579226,-0.9503259604507979
1758592534.1758847,low_light,134.2402560763889,3,0.18699116319649703,0.17404774956794278,-0.16588460217446208,-0.23272166847813455,0.008654279627708483,0.16966500469804588,0.9575904733473963
1758592534.2538805,low_light,134.27022677951388,3,0.36399272463655197,0.03495999767873936,-0.16969473950263825,0.038216906387051594,-0.3685145811147492,0.025240834404032367,-0.928493065052514
1758592534.3318183,low_light,134.2514138454861,3,0.27176530422533235,0.1564615526698295,-0.17420936444805415,0.21610181753219818,-0.1771197577118948,-0.13370517351769928,-0.950816240112653
1758592534.3736932,low_light,134.23929470486112,3,0.18762257797377072,0.17547268068123878,-0.16657823408632533,0.23402851618476228,-0.011401489607176685,-0.17010669544338228,-0.9571647568796234
1758592534.446081,low_light,134.2110666232639,3,0.3629607771090268,0.032341698107714055,-0.1702856140979346,-0.03354260088959683,0.36586973726716643,-0.025702201474410113,0.929706204194091
1758592534.5136635,low_light,134.21100043402777,3,0.3507849685917317,0.03751917183851735,-0.17672283473804806,0.041280455861804226,-0.34297289748085846,0.019096177841687295,-0.9382434926762162
1758592534.575206,low_light,134.20715386284724,2,0.24063765546837745,0.17657653229125508,-0.10401558812565569,0.11955923047713804,0.15769379468832423,-0.1299937637278931,-0.9715656843036233
1758592534.6537564,low_light,134.27034613715279,2,0.35420487426354164,0.24612574838759482,-0.06634529472614054,-0.27125540470735565,0.178010293323836,0.24433839369571334,0.9138006293793023
1758592534.7304745,low_light,134.2467502170139,1,-0.10650357744883207,0.022814499118039455,-0.4005123943409122,0.1932142314651727,0.0928189658431603,-0.07895423471240388,-0.973560028534506
1758592534.7801042,low_light,134.16204210069444,3,-0.0909002497817482,-0.011452835438781514,-0.26966039159706656,0.05909890443604439,-0.10706019475047801,-0.018059140796945723,-0.9923302381909587
1758592535.0557873,low_light,132.59381944444445,3,0.05644968921744669,0.09439829905559392,-0.1523206735162114,0.20282151892346048,0.1723513396888534,-0.12921613096183676,-0.9552285792773849
1758592535.1342268,low_light,132.32824110243055,4,0.16662864815508932,0.16529200308177805,-0.051754387970697466,0.18429359787070912,0.1433564124297999,-0.15390548702957899,-0.9601030725194637
1758592535.1792643,low_light,132.82434244791668,4,0.24098608605628158,0.1721735683763428,-0.05671661363498097,-0.19809944079542008,0.03747538226976943,0.12736889767298537,0.9711484805043178
1758592535.2453175,low_light,133.607353515625,3,0.12163691313997055,0.11711892131845088,-0.17772507567241577,0.208920339961183,0.03622095590804941,-0.13204609531207953,-0.9682996244016849
1758592535.3129041,low_light,133.53429796006944,4,0.20701849531684618,0.17813689967074162,-0.0672692133257752,0.17760711811821206,0.05179505302680354,-0.17010215948531573,-0.9679040445282407
1758592535.3752065,low_light,133.01231770833334,4,0.26337985144678483,0.17620013901413423,-0.05325114646096721,-0.19328899648165176,0.08898127273975831,0.14136798156685557,0.966817868436678
1758592535.4559877,low_light,132.4953786892361,3,0.17041707780680623,0.10620087149681916,-0.1739945204621597,-0.21605530510246887,0.04751521488518873,0.10808010986733227,0.9692167452858823
1758592535.5344777,low_light,132.20696506076388,3,0.10275739733215528,0.1561140502449321,-0.14969693325170721,-0.16438832891575553,-0.15061336756369648,0.16763697464382854,0.9603072089491325
1758592535.5815322,low_light,131.95484157986112,2,0.13818581934282254,0.17278571691518158,-0.04131725799461444,-0.0710335335239651,-0.29279470068749314,0.15185391473744805,0.9413638451434879
1758592535.646401,low_light,132.3613693576389,3,0.10510194535776207,0.179736148451891,-0.14872424205751544,0.1891109389365719,0.14907212168661732,-0.17149184030068504,-0.9553036711018453
1758592535.7115293,low_light,132.61446397569443,1,-0.17204750889765547,-0.028094677980453647,-0.3738107864455425,-0.101796161913068,-0.2930252899266472,0.10448284630191214,0.9449111364100982
1758592535.7735083,low_light,132.02167100694444,1,-0.17770747831139938,-0.029849415274757457,-0.3636786291981483,-0.0997427609808417,-0.3093157594980077,0.10460398889049399,0.9399112447812756
1758592535.8559926,low_light,131.49254557291667,4,0.1527221806779276,0.15894612429067803,-0.046865467114733536,-0.16221920534987624,-0.1609060244877777,0.16204165189989964,0.9599670222193805
1758592535.9348173,low_light,131.54386393229166,4,0.2419348210373753,0.1673388195751589,-0.04644405616385089,0.18926290561160905,-0.06598886638705304,-0.12349132376792316,-0.9718924400500546
1758592535.9820354,low_light,131.57828667534721,4,0.19203265186428553,0.16264513169802086,-0.06199495123099513,0.1730375741852566,0.061692683632917245,-0.147165411500894,-0.9719024397356061
1758592536.0475404,low_light,131.545087890625,4,0.22739180099263337,0.16630198285034026,-0.05503787461240563,-0.18641618911765612,0.023250929301420586,0.1329562483383755,0.9731551956133485
1758592536.1104195,low_light,131.48123914930557,4,0.15380200574948527,0.1594871348538023,-0.047840485662312165,0.1626485937143673,0.1594949265058564,-0.1614999820522859,-0.9602210991114191
1758592536.175638,low_light,131.50444661458334,4,0.16801574304051936,0.16120488521906967,-0.05638943460626605,-0.16774613802600585,-0.11998784184261058,0.15393902579263968,0.9663161632329896
1758592536.2554421,low_light,131.51788845486112,4,0.200327245411787,0.1624872208503784,-0.06255620347764936,-0.1781823483676752,-0.042644320532180036,0.14132746266784652,0.9728612752866657
1758592536.3332617,low_light,131.497333984375,4,0.24050943741416997,0.1672186299604801,-0.0453408957380676,-0.1936654795879951,0.06132320165691518,0.12615176867786881,0.970988608694223
1758592536.3830962,low_light,131.4922732204861,4,0.16596969676113682,0.1587590302323545,-0.055554907392222866,0.16654652579420476,0.12542149349897314,-0.1555794005891594,-0.9655706881563281
1758592536.449085,low_light,131.5244021267361,4,0.1488079804290328,0.15621537238749583,-0.045874294692639414,0.15696246708504952,0.1725565671936743,-0.16057232955060724,-0.9590638883972228
1758592536.5215356,low_light,131.49423502604168,4,0.2287302689996643,0.16630267359033118,-0.052954097653352766,-0.18912943134606816,0.027572437056405774,0.13078237115261668,0.9728133378553063
1758592536.5749085,low_light,131.47673285590278,4,0.20907372406136474,0.16212325748696937,-0.062268034522308405,0.17964278564066682,0.02184754139063938,-0.13702368755582492,-0.9738971524504264
1758592536.6552474,low_light,131.49107855902778,4,0.1734446287280987,0.1604751709730477,-0.05892462302622786,0.1703483221112853,0.10589040747291856,-0.1517584357090805,-0.9678522862246192
1758592536.7348554,low_light,131.4657638888889,4,0.17904999706538338,0.1611935167593251,-0.06072854496231572,0.17198283381582846,0.09226166064605668,-0.1490603288212444,-0.9693764538192642
1758592536.7866776,low_light,131.57727647569445,4,0.20759128543521574,0.16295668597689905,-0.06122754339958747,-0.1806093711246397,-0.025637730047414875,0.13793657423734626,0.973497027908993
1758592536.848171,low_light,131.60788302951389,4,0.2289605632460729,0.16444967356822626,-0.05512304745779721,-0.18602100144436823,0.028768173366255145,0.12900752411635166,0.9736147276742337
1758592536.9153252,low_light,131.598193359375,4,0.2304336839360635,0.16491543321108626,-0.053877486402585426,0.18726531759095025,-0.032729619613842686,-0.1285326243523658,-0.9733138431690919
1758592536.9765022,low_light,131.553486328125,4,0.16396325546654406,0.158890649702218,-0.055612452968589715,0.16626580353766537,0.12948080738757495,-0.1548993641948955,-0.9651925145090244
1758592537.057259,low_light,131.56874674479167,4,0.16029885135000396,0.1586666267538199,-0.0534911480928736,-0.1652906190068304,-0.13954494516611304,0.15687509772085922,0.9636370806802712
